time,remaining_qty,slice_qty,mid_now,best_bid,best_ask,spread_ticks,imbalance,vol_ema,time_ratio,fill_ratio,schedule_error,ml_ready,ml_predicted_move,ml_urgency,ml_triggered,forced_ioc,skip,raw_action,final_action,ml_horizon_ms,ml_threshold
1767746700000,1128,12,931909,931909,931910,1,-0.72549,7.13108,0.861607,0.838857,0.02275,1,-35.0854,-35.0854,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767747600000,1116,12,927018,927018,927019,1,-0.307644,9.47794,0.863095,0.840571,0.0225238,1,-3.91694,-3.91694,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767748500000,1104,12,927998,927998,927999,1,-0.674749,0.000130474,0.864583,0.842286,0.0222976,1,-173.957,-173.957,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767749400000,1092,12,925445,925445,925446,1,0.618774,8.36846,0.866071,0.844,0.0220714,1,6.89504,6.89504,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767750300000,1080,12,924343,924343,924344,1,-0.166107,0.0276822,0.86756,0.845714,0.0218452,1,-156.351,-156.351,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767751200000,1068,12,924404,924404,924405,1,-0.364249,1.55051,0.869048,0.847429,0.021619,1,-130.864,-130.864,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767752100000,1056,12,926623,926623,926624,1,-0.2,5.19752,0.870536,0.849143,0.0213929,1,-50.0677,-50.0677,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767753000000,1044,12,926818,926818,926819,1,-0.68929,3.43058,0.872024,0.850857,0.0211667,1,-107.027,-107.027,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767753900000,1032,12,929209,929209,929210,1,0.518606,5.47,0.873512,0.852571,0.0209405,1,-27.829,-27.829,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767754800000,1020,12,929572,929572,929573,1,0.584601,4.20815,0.875,0.854286,0.0207143,1,-43.9421,-43.9421,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767755700000,1008,12,929652,929652,929653,1,0.116674,0.23533,0.876488,0.856,0.0204881,1,-136.574,-136.574,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767756600000,996,12,930094,930094,930095,1,-0.858714,0.75516,0.877976,0.857714,0.0202619,1,-150.142,-150.142,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767757500000,984,12,928621,928621,928622,1,0.276749,0.331576,0.879464,0.859429,0.0200357,1,-127.934,-127.934,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767758400000,972,12,928158,928158,928159,1,0.630345,1.26271,0.880952,0.861143,0.0198095,1,-89.3584,-89.3584,0,0,0,exec_passive,exec_passive,1000,0.05
1767759300000,972,13,927969,927969,927970,1,0.19752,0.150438,0.88244,0.861143,0.0212976,1,-130.542,-130.542,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767760200000,959,13,927708,927708,927709,1,-0.158756,2.92191,0.883929,0.863,0.0209286,1,-65.6971,-65.6971,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767761100000,946,13,927643,927643,927644,1,-0.198058,0.0996201,0.885417,0.864857,0.0205595,1,-144.088,-144.088,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767762000000,933,13,926680,926680,926681,1,0.0968421,0.041817,0.886905,0.866714,0.0201905,1,-134.985,-134.985,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767762900000,920,13,927407,927407,927408,1,0.664627,0.850751,0.888393,0.868571,0.0198214,1,-92.4215,-92.4215,0,0,0,exec_passive,exec_passive,1000,0.05
1767763800000,920,13,927309,927309,927310,1,0.877504,3.99732,0.889881,0.868571,0.0213095,1,7.6592,7.6592,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767764700000,917,13,927535,927535,927536,1,0.712538,0.666168,0.891369,0.869,0.022369,1,-93.7401,-93.7401,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767765600000,904,13,925386,925386,925387,1,0.195688,2.43866,0.892857,0.870857,0.022,1,-55.8584,-55.8584,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767766500000,891,13,926779,926779,926780,1,0.695093,3.97479,0.894345,0.872714,0.021631,1,9.74079,9.74079,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767767400000,878,13,928296,928296,928297,1,0.164808,0.278658,0.895833,0.874571,0.0212619,1,-120.739,-120.739,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767768300000,865,13,926760,926760,926761,1,-0.767694,0.66468,0.897321,0.876429,0.0208929,1,-138.147,-138.147,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767769200000,852,13,926166,926166,926167,1,-0.515924,0.00138813,0.89881,0.878286,0.0205238,1,-147.222,-147.222,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767770100000,839,13,927639,927639,927640,1,-0.145136,2.29124e-05,0.900298,0.880143,0.0201548,1,-133.779,-133.779,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767771000000,826,13,928140,928140,928141,1,0.551443,3.9327e-11,0.901786,0.882,0.0197857,1,-110.155,-110.155,0,0,0,exec_passive,exec_passive,1000,0.05
1767771900000,826,13,928310,928310,928311,1,-0.731648,2.01051,0.903274,0.882,0.0212738,1,-87.0195,-87.0195,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767772800000,813,13,928849,928849,928850,1,0.594967,2.18462,0.904762,0.883857,0.0209048,1,-37.2662,-37.2662,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767773700000,800,13,929334,929334,929335,1,0.15442,1.63898e-07,0.90625,0.885714,0.0205357,1,-120.447,-120.447,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767774600000,787,13,928674,928674,928675,1,-0.313121,0.00297911,0.907738,0.887571,0.0201667,1,-134.178,-134.178,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767775500000,774,13,927686,927686,927687,1,-0.382741,6.5355e-15,0.909226,0.889429,0.0197976,1,-133.415,-133.415,0,0,0,exec_passive,exec_passive,1000,0.05
1767776400000,774,13,927176,927176,927177,1,-0.77585,0.71864,0.910714,0.889429,0.0212857,1,-121.448,-121.448,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767777300000,761,13,922739,922739,922740,1,0.497405,6.96444,0.912202,0.891286,0.0209167,1,124.931,124.931,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767778200000,748,13,919572,919572,919573,1,0.513673,1.24868,0.91369,0.893143,0.0205476,1,-81.0082,-81.0082,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767779100000,735,13,917393,917393,917394,1,-0.469573,1.77351,0.915179,0.895,0.0201786,1,-94.6495,-94.6495,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767780000000,722,13,917064,917064,917065,1,-0.26776,4.33186,0.916667,0.896857,0.0198095,1,-30.4001,-30.4001,0,0,0,exec_passive,exec_passive,1000,0.05
1767780900000,722,13,918357,918357,918358,1,0.447694,4.76886,0.918155,0.896857,0.0212976,1,-8.78048,-8.78048,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767781800000,709,13,917880,917880,917881,1,0.329393,0.254426,0.919643,0.898714,0.0209286,1,-104.468,-104.468,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767782700000,696,13,918744,918744,918745,1,-0.32866,0.0122698,0.921131,0.900571,0.0205595,1,-129.086,-129.086,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767783600000,683,13,919619,919619,919620,1,0.716569,6.24042,0.922619,0.902429,0.0201905,1,34.8185,34.8185,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767784500000,670,13,921155,921155,921156,1,0.0624277,1.11216,0.924107,0.904286,0.0198214,1,-91.2155,-91.2155,0,0,0,exec_passive,exec_passive,1000,0.05
1767785400000,670,14,921700,921700,921701,1,-0.797565,0.628554,0.925595,0.904286,0.0213095,1,-127.827,-127.827,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767786300000,656,14,921993,921993,921994,1,0.842836,3.15396,0.927083,0.906286,0.0207976,1,-17.4036,-17.4036,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767787200000,642,14,920900,920900,920901,1,0.140657,12.9023,0.928571,0.908286,0.0202857,1,183.085,183.085,0,0,1,exec_skip,exec_skip,1000,0.05
1767788100000,642,14,920485,920485,920486,1,-0.0752566,0.258698,0.93006,0.908286,0.0217738,1,-116.23,-116.23,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767789000000,628,14,920598,920598,920599,1,-0.800576,0.0320802,0.931548,0.910286,0.0212619,1,-139.808,-139.808,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767789900000,614,14,920122,920122,920123,1,-0.220887,0.476421,0.933036,0.912286,0.02075,1,-115.107,-115.107,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767790800000,600,14,919964,919964,919965,1,0.481481,0.81953,0.934524,0.914286,0.0202381,1,-87.4619,-87.4619,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767791700000,586,14,918898,918898,918899,1,-0.524664,7.13549,0.936012,0.916286,0.0197262,1,-42.2944,-42.2944,0,0,0,exec_passive,exec_passive,1000,0.05
1767792600000,586,14,922245,922245,922246,1,-0.76406,2.60349,0.9375,0.916286,0.0212143,1,-109.809,-109.809,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767793500000,572,14,921521,921521,921522,1,0.274664,0.0681924,0.938988,0.918286,0.0207024,1,-101.013,-101.013,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767794400000,558,14,920431,920431,920432,1,0.786996,0.29498,0.940476,0.920286,0.0201905,1,-81.1954,-81.1954,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767795300000,544,14,916954,916954,916955,1,-0.585165,5.85335,0.941964,0.922286,0.0196786,1,-60.5843,-60.5843,0,0,0,exec_passive,exec_passive,1000,0.05
1767796200000,544,14,915512,915512,915513,1,0.127474,0.0584813,0.943452,0.922286,0.0211667,1,-104.066,-104.066,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767797100000,530,14,918408,918408,918409,1,0.199637,2.73781,0.94494,0.924286,0.0206548,1,-76.5302,-76.5302,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767798000000,516,14,919732,919732,919733,1,0.370766,3.58343,0.946429,0.926286,0.0201429,1,-51.0205,-51.0205,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767798900000,502,14,916643,916643,916644,1,0.514986,7.31572,0.947917,0.928286,0.019631,1,12.3083,12.3083,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767799800000,488,14,912765,912765,912766,1,-0.541597,8.84489,0.949405,0.930286,0.019119,1,-0.006124,-0.006124,0,0,0,exec_passive,exec_passive,1000,0.05
1767800700000,488,15,913687,913687,913688,1,-0.253159,2.27836,0.950893,0.930286,0.0206071,1,-74.4876,-74.4876,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767801600000,473,15,913444,913444,913445,1,0.140135,5.23228,0.952381,0.932429,0.0199524,1,2.6455,2.6455,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767802500000,458,15,915999,915999,916000,1,-0.526982,2.46161,0.953869,0.934571,0.0192976,1,-72.7819,-72.7819,0,0,0,exec_passive,exec_passive,1000,0.05
1767803400000,458,15,915949,915949,915950,1,0.687641,4.09958,0.955357,0.934571,0.0207857,1,0.219434,0.219434,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767804300000,443,15,914625,914625,914626,1,0.767283,5.51179,0.956845,0.936714,0.020131,1,46.2515,46.2515,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767805200000,428,15,912599,912599,912600,1,0.893009,3.23094,0.958333,0.938857,0.0194762,1,3.07449,3.07449,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767806100000,413,15,912625,912621,912630,9,-0.642702,1.2599,0.959821,0.941,0.0188214,1,-1078.42,-1078.42,0,0,1,exec_skip,exec_skip,1000,0.05
1767807000000,413,16,916030,916030,916031,1,-0.54902,1.4827,0.96131,0.941,0.0203095,1,-22.3792,-22.3792,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767807900000,397,16,915999,915999,916000,1,0.155865,3.77722,0.962798,0.943286,0.0195119,1,63.1498,63.1498,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767808800000,381,16,912500,912500,912501,1,-0.799187,2.64456,0.964286,0.945571,0.0187143,1,9.75347,9.75347,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767809700000,365,16,912620,912620,912621,1,0.782867,2.09738,0.965774,0.947857,0.0179167,1,27.8341,27.8341,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767810600000,349,16,912809,912809,912810,1,-0.260729,7.50485,0.967262,0.950143,0.017119,1,167.462,167.462,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767811500000,333,16,911510,911510,911511,1,-0.766813,0.166372,0.96875,0.952429,0.0163214,1,-69.3296,-69.3296,0,0,0,exec_passive,exec_passive,1000,0.05
1767812400000,333,16,909021,909021,909022,1,-0.130812,2.40186,0.970238,0.952429,0.0178095,1,0.1941,0.1941,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767813300000,317,16,907872,907872,907873,1,-0.385945,7.53899,0.971726,0.954714,0.0170119,1,103.219,103.219,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767814200000,301,16,909067,909067,909068,1,0.418502,4.08929,0.973214,0.957,0.0162143,1,53.9289,53.9289,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767815100000,285,16,910979,910979,910980,1,0.422299,0.069777,0.974702,0.959286,0.0154167,1,-43.7038,-43.7038,0,0,0,exec_passive,exec_passive,1000,0.05
1767816000000,285,17,911867,911867,911868,1,0.133531,0.985033,0.97619,0.959286,0.0169048,1,-27.4771,-27.4771,0,0,0,exec_passive,exec_passive,1000,0.05
1767816900000,285,18,910000,910000,910001,1,0.0118991,0.128936,0.977679,0.959286,0.0183929,1,-51.0043,-51.0043,0,0,0,exec_passive,exec_passive,1000,0.05
1767817800000,285,19,909076,909076,909077,1,0.39252,0.69227,0.979167,0.959286,0.019881,1,-27.4994,-27.4994,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767818700000,266,19,910345,910345,910346,1,0.651123,9.46408,0.980655,0.962,0.0186548,1,207.515,207.515,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767819600000,247,19,910520,910520,910521,1,-0.525028,12.5317,0.982143,0.964714,0.0174286,1,39.9054,39.9054,0,0,1,exec_skip,exec_skip,1000,0.05
1767820500000,247,21,911816,911816,911817,1,0.414688,9.61068e-05,0.983631,0.964714,0.0189167,1,-47.2556,-47.2556,0,0,0,exec_passive,exec_passive,1000,0.05
1767821400000,247,23,911889,911889,911890,1,0.376524,0.0501009,0.985119,0.964714,0.0204048,1,-47.5757,-47.5757,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767822300000,224,23,911191,911191,911192,1,-0.117733,0.000300501,0.986607,0.968,0.0186071,1,-58.462,-58.462,0,0,0,exec_passive,exec_passive,1000,0.05
1767823200000,224,25,910920,910920,910921,1,-0.0340201,12.5511,0.988095,0.968,0.0200952,1,-71.9287,-71.9287,0,0,1,exec_skip,exec_skip,1000,0.05
1767824100000,224,25,909856,909856,909857,1,0.42428,1.31916,0.989583,0.968,0.0215833,1,-74.3789,-74.3789,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767825000000,199,25,910761,910761,910762,1,0.265556,0.417112,0.991071,0.971571,0.0195,1,-59.205,-59.205,0,0,0,exec_passive,exec_passive,1000,0.05
1767825900000,199,25,910604,910604,910605,1,-0.64878,0.0470136,0.99256,0.971571,0.0209881,1,-72.9737,-72.9737,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767826800000,174,25,911798,911798,911799,1,-0.499259,0.7,0.994048,0.975143,0.0189048,1,-80.9721,-80.9721,0,1,0,exec_passive,exec_forced_ioc,1000,0.05
1767827700000,149,25,912409,912409,912410,1,0.541436,11.9723,0.995536,0.978714,0.0168214,1,-277.713,-277.713,0,1,0,exec_post_only,exec_forced_ioc,1000,0.05
1767828600000,124,25,913185,913185,913186,1,0.272303,0.878026,0.997024,0.982286,0.0147381,1,-46.9122,-46.9122,0,1,0,exec_passive,exec_forced_ioc,1000,0.05
1767829500000,99,25,912250,912250,912251,1,-0.0596693,0.000247387,0.998512,0.985857,0.0126548,1,-54.5983,-54.5983,0,1,0,exec_passive,exec_forced_ioc,1000,0.05
