time,bid,ask,mid,spread,microprice,bid_depth,ask_depth,imbalance,mm_bid_queue,mm_ask_queue
1767227384998,877675,877676,877675,1,877675,1078,1453,-0.148163,-1,-1
1767227396997,877675,877676,877675,1,877675,1155,1654,-0.177643,-1,-1
1767227408997,877551,877552,877551,1,877552,1033,872,0.0845144,-1,-1
1767227420997,877551,877552,877551,1,877552,992,855,0.0741743,-1,-1
1767227432997,877551,877552,877551,1,877552,1152,715,0.234065,-1,-1
1767227444997,877551,877552,877551,1,877551,1137,1773,-0.218557,-1,-1
1767227456997,877551,877552,877551,1,877551,1285,1744,-0.151535,-1,-1
1767227469198,877551,877552,877551,1,877551,1259,1498,-0.0866884,-1,-1
1767227481197,877551,877552,877551,1,877552,1377,1307,0.0260805,-1,-1
1767227493198,877551,877552,877551,1,877551,642,2347,-0.570425,-1,-1
1767227505397,877475,877476,877475,1,877475,545,2512,-0.643441,-1,-1
1767227517598,877407,877408,877407,1,877407,1094,1311,-0.0902287,-1,-1
1767227529598,877551,877552,877551,1,877552,1647,1324,0.108718,-1,-1
1767227541597,877551,877552,877551,1,877552,1575,964,0.240646,-1,-1
1767227553597,877756,877757,877756,1,877756,452,1637,-0.567257,-1,-1
1767227565598,877663,877664,877663,1,877663,1026,1709,-0.249726,-1,-1
1767227577598,877663,877664,877663,1,877663,604,1750,-0.486831,-1,-1
1767227589597,877663,877664,877663,1,877663,492,2005,-0.605927,-1,-1
1767227601597,877606,877607,877606,1,877606,544,1925,-0.559336,-1,-1
1767227613597,877606,877607,877606,1,877606,587,2610,-0.632781,-1,-1
1767227625798,877547,877548,877547,1,877547,541,1629,-0.501382,-1,-1
1767227637797,877452,877453,877452,1,877452,892,1050,-0.0813594,-1,-1
1767227649997,877452,877453,877452,1,877453,1254,584,0.364527,-1,-1
1767227661997,877452,877453,877452,1,877453,1097,656,0.251569,-1,-1
1767227673997,877371,877372,877371,1,877372,998,891,0.0566437,-1,-1
1767227686997,877371,877372,877371,1,877372,1213,1145,0.028838,-1,-1
1767227698998,877371,877372,877371,1,877371,1243,1406,-0.0615327,-1,-1
1767227711198,877467,877468,877467,1,877468,1199,513,0.400701,-1,-1
1767227723198,877573,877574,877573,1,877573,1190,1366,-0.0688576,-1,-1
1767227735797,877573,877574,877573,1,877573,194,1889,-0.81373,-1,-1
1767227747798,877397,877398,877397,1,877397,478,1884,-0.595258,-1,-1
1767227759997,877397,877398,877397,1,877397,1099,1263,-0.0694327,-1,-1
1767227771997,877246,877247,877246,1,877246,764,1226,-0.232161,-1,-1
1767227783997,877232,877233,877232,1,877232,821,1341,-0.240518,-1,-1
1767227795997,877319,877320,877319,1,877319,1106,1298,-0.0798669,-1,-1
1767227808197,877286,877287,877286,1,877286,257,1904,-0.762147,-1,-1
1767227820397,877232,877233,877232,1,877232,423,908,-0.364388,-1,-1
1767227833597,877232,877233,877232,1,877233,1091,777,0.168094,-1,-1
1767227845797,877306,877307,877306,1,877306,461,1636,-0.560324,-1,-1
1767227858198,877306,877307,877306,1,877306,493,1640,-0.53774,-1,-1
1767227870197,877233,877234,877233,1,877233,618,1152,-0.301695,-1,-1
1767227882597,877233,877234,877233,1,877233,565,1152,-0.341875,-1,-1
1767227894797,877269,877270,877269,1,877270,1097,1059,0.0176252,-1,-1
1767227907198,877471,877472,877471,1,877471,851,877,-0.0150463,-1,-1
1767227919397,877471,877472,877471,1,877471,300,1477,-0.662352,-1,-1
1767227931797,877471,877472,877471,1,877471,411,1479,-0.565079,-1,-1
1767227944197,877471,877472,877471,1,877471,296,1705,-0.704148,-1,-1
1767227956598,877471,877472,877471,1,877471,298,1504,-0.669256,-1,-1
1767227968597,877471,877472,877471,1,877471,236,1667,-0.751971,-1,-1
1767227981197,877471,877472,877471,1,877471,346,1749,-0.66969,-1,-1
1767227993798,877471,877472,877471,1,877471,262,1760,-0.740851,-1,-1
1767228005997,877299,877300,877299,1,877300,1200,477,0.431127,-1,-1
1767228017998,877365,877366,877365,1,877366,1125,328,0.54852,-1,-1
1767228029997,877446,877447,877446,1,877446,306,1302,-0.619403,-1,-1
1767228041997,877446,877447,877446,1,877446,286,1379,-0.656456,-1,-1
1767228053998,877446,877447,877446,1,877446,649,1334,-0.345436,-1,-1
1767228066398,877446,877447,877446,1,877447,1426,660,0.36721,-1,-1
1767228079197,877446,877447,877446,1,877447,1225,820,0.198044,-1,-1
1767228091197,877446,877447,877446,1,877447,1776,879,0.337853,-1,-1
1767228103397,877446,877447,877446,1,877447,1795,924,0.320338,-1,-1
1767228115398,877446,877447,877446,1,877447,1892,653,0.486837,-1,-1
1767228127397,877570,877912,877741,342,877784,1564,934,0.252202,-1,-1
1767228139397,877482,877483,877482,1,877482,456,1252,-0.466042,-1,-1
1767228151397,877482,877483,877482,1,877482,709,1473,-0.350137,-1,-1
1767228163798,877482,877483,877482,1,877482,1058,1206,-0.065371,-1,-1
1767228176598,877482,877483,877482,1,877482,1059,1238,-0.0779277,-1,-1
1767228188997,877482,877483,877482,1,877482,836,898,-0.0357555,-1,-1
1767228201598,877482,877483,877482,1,877482,806,929,-0.0708934,-1,-1
1767228215197,877482,877483,877482,1,877483,969,939,0.0157233,-1,-1
1767228227198,877482,877483,877482,1,877482,768,834,-0.0411985,-1,-1
1767228239397,877307,877389,877348,82,877329,567,1529,-0.458969,-1,-1
1767228251397,877388,877389,877388,1,877388,772,816,-0.0277078,-1,-1
1767228263197,877388,877389,877388,1,877389,952,713,0.143544,-1,-1
1767228275398,877388,877389,877388,1,877389,1044,143,0.759056,-1,-1
1767228287597,877388,877389,877388,1,877389,1123,369,0.505362,-1,-1
1767228299798,877388,877389,877388,1,877389,880,337,0.446179,-1,-1
1767228311797,877467,877468,877467,1,877468,1311,574,0.390981,-1,-1
1767228323998,877425,877426,877425,1,877425,466,998,-0.363388,-1,-1
1767228335998,877425,877426,877425,1,877425,659,1012,-0.211251,-1,-1
1767228347997,877425,877426,877425,1,877425,552,1047,-0.309568,-1,-1
1767228360198,877425,877426,877425,1,877425,592,1006,-0.259074,-1,-1
1767228372397,877425,877426,877425,1,877425,459,1025,-0.381402,-1,-1
1767228384397,877425,877426,877425,1,877425,417,1157,-0.47014,-1,-1
1767228396597,877425,877426,877425,1,877425,467,1169,-0.429095,-1,-1
1767228408998,877425,877426,877425,1,877425,384,1160,-0.502591,-1,-1
1767228420997,877425,877426,877425,1,877425,538,1150,-0.362559,-1,-1
1767228432998,877425,877426,877425,1,877426,965,777,0.107922,-1,-1
1767228444997,877425,877426,877425,1,877426,978,512,0.312752,-1,-1
1767228456997,877425,877426,877425,1,877426,1015,454,0.381892,-1,-1
1767228468998,877425,877426,877425,1,877426,1098,682,0.233708,-1,-1
1767228481198,877425,877426,877425,1,877426,1106,688,0.232999,-1,-1
1767228493397,877425,877426,877425,1,877426,871,841,0.0175234,-1,-1
1767228505598,877477,877478,877477,1,877478,1641,917,0.283034,-1,-1
1767228517597,877519,877520,877519,1,877520,1453,329,0.630752,-1,-1
1767228529798,877519,877520,877519,1,877520,1569,504,0.513748,-1,-1
1767228541797,877850,877851,877850,1,877850,615,1592,-0.442682,-1,-1
1767228553798,877850,877851,877850,1,877850,558,1152,-0.347368,-1,-1
1767228565798,877850,877851,877850,1,877851,1383,1017,0.1525,-1,-1
1767228577798,877899,877900,877899,1,877900,1536,335,0.641903,-1,-1
1767228589798,877981,877982,877981,1,877982,912,874,0.0212766,-1,-1
1767228601797,878074,878075,878074,1,878075,1390,345,0.602305,-1,-1
1767228613798,877981,877982,877981,1,877981,679,1325,-0.322355,-1,-1
1767228625797,878011,878012,878011,1,878012,1348,607,0.379028,-1,-1
1767228637798,877898,877899,877898,1,877898,411,1500,-0.569859,-1,-1
1767228649998,877874,877875,877874,1,877874,539,1216,-0.385755,-1,-1
1767228661997,877874,877875,877874,1,877875,1076,212,0.670807,-1,-1
1767228674197,877968,877969,877968,1,877969,1210,576,0.354983,-1,-1
1767228686198,877968,877969,877968,1,877968,457,714,-0.219471,-1,-1
1767228698198,877968,877969,877968,1,877968,555,839,-0.20373,-1,-1
1767228710397,878050,878051,878050,1,878051,1271,574,0.377778,-1,-1
1767228722398,878206,878207,878206,1,878207,1262,972,0.129812,-1,-1
1767228734397,878170,878171,878170,1,878171,1482,789,0.305152,-1,-1
1767228746397,878198,878199,878198,1,878199,2057,222,0.805178,-1,-1
1767228758397,878226,878227,878226,1,878227,1549,225,0.746336,-1,-1
1767228770598,878226,878227,878226,1,878227,1584,277,0.702311,-1,-1
1767228782597,878226,878227,878226,1,878227,1508,254,0.711691,-1,-1
1767228794598,878144,878145,878144,1,878144,740,1053,-0.174568,-1,-1
1767228806597,878102,878103,878102,1,878102,539,1199,-0.379747,-1,-1
1767228818597,878102,878103,878102,1,878102,552,1311,-0.407407,-1,-1
1767228830597,878102,878103,878102,1,878102,902,939,-0.0200978,-1,-1
1767228842597,878102,878103,878102,1,878102,715,1089,-0.207317,-1,-1
1767228854597,877990,877991,877990,1,877990,781,1680,-0.365299,-1,-1
1767228866598,877964,877965,877964,1,877965,1137,1103,0.0151786,-1,-1
1767228878598,877964,877965,877964,1,877965,1313,895,0.189312,-1,-1
1767228890598,877964,877965,877964,1,877965,1281,647,0.328838,-1,-1
1767228902598,877964,877965,877964,1,877964,843,931,-0.0496054,-1,-1
1767228914597,877984,877985,877984,1,877985,1453,437,0.537566,-1,-1
1767228926798,878114,878115,878114,1,878115,1212,438,0.469091,-1,-1
1767228938998,878114,878115,878114,1,878115,1219,405,0.501232,-1,-1
1767228951398,878140,878141,878140,1,878141,1435,456,0.517715,-1,-1
1767228963597,878140,878141,878140,1,878141,1388,217,0.729595,-1,-1
1767228975598,878246,878247,878246,1,878247,1202,941,0.121792,-1,-1
1767228987597,878273,878274,878273,1,878274,1585,353,0.635707,-1,-1
1767228999798,878316,878317,878316,1,878317,1484,188,0.77512,-1,-1
1767229011797,878316,878317,878316,1,878317,1479,371,0.598919,-1,-1
1767229023798,878316,878317,878316,1,878317,1430,149,0.811273,-1,-1
1767229035997,878373,878374,878373,1,878374,1468,738,0.330916,-1,-1
1767229047997,878373,878374,878373,1,878374,1495,332,0.636563,-1,-1
1767229059997,878373,878374,878373,1,878374,1381,206,0.740391,-1,-1
1767229071998,878380,878381,878380,1,878380,569,1087,-0.312802,-1,-1
1767229083997,878281,878282,878281,1,878281,747,954,-0.121693,-1,-1
1767229095997,878211,878212,878211,1,878212,793,778,0.00954806,-1,-1
1767229107997,878211,878212,878211,1,878212,1155,633,0.291946,-1,-1
1767229119997,878211,878212,878211,1,878212,1221,549,0.379661,-1,-1
1767229131997,878211,878212,878211,1,878212,1071,618,0.268206,-1,-1
1767229143998,878211,878212,878211,1,878212,760,554,0.156773,-1,-1
1767229156197,878211,878212,878211,1,878212,974,650,0.199507,-1,-1
1767229168398,878211,878212,878211,1,878212,798,635,0.113747,-1,-1
1767229180397,878079,878080,878079,1,878079,875,1761,-0.336115,-1,-1
1767229192397,878044,878045,878044,1,878044,373,1604,-0.622661,-1,-1
1767229204397,878147,878148,878147,1,878148,909,749,0.0965018,-1,-1
1767229216397,878147,878148,878147,1,878148,970,804,0.0935738,-1,-1
1767229228397,878147,878148,878147,1,878148,928,664,0.165829,-1,-1
1767229240797,878147,878148,878147,1,878148,1018,788,0.127353,-1,-1
1767229252998,878147,878148,878147,1,878148,1002,774,0.128378,-1,-1
1767229265198,878147,878148,878147,1,878148,1309,618,0.358588,-1,-1
1767229277398,878147,878148,878147,1,878148,1412,664,0.360308,-1,-1
1767229289997,878377,878378,878377,1,878377,533,1094,-0.344806,-1,-1
1767229302197,878430,878431,878430,1,878431,1140,691,0.245221,-1,-1
1767229315197,878441,878442,878441,1,878442,1443,475,0.504692,-1,-1
1767229327598,878441,878442,878441,1,878442,1478,398,0.575693,-1,-1
1767229339597,878470,878471,878470,1,878471,1524,506,0.501478,-1,-1
1767229351597,878473,878474,878473,1,878474,1892,199,0.80966,-1,-1
1767229363598,878473,878474,878473,1,878474,1738,381,0.640396,-1,-1
1767229375598,878473,878474,878473,1,878474,1295,831,0.21825,-1,-1
1767229387797,878550,878551,878550,1,878550,315,1145,-0.568493,-1,-1
1767229399797,878475,878476,878475,1,878475,230,1590,-0.747253,-1,-1
1767229411797,878475,878476,878475,1,878475,502,1644,-0.532153,-1,-1
1767229423997,878475,878476,878475,1,878476,1088,526,0.348203,-1,-1
1767229435998,878475,878476,878475,1,878476,1136,575,0.327878,-1,-1
1767229448197,878475,878476,878475,1,878476,1089,778,0.166577,-1,-1
1767229460197,878475,878476,878475,1,878476,1064,799,0.142244,-1,-1
1767229472197,878475,878476,878475,1,878476,1079,854,0.116399,-1,-1
1767229484598,878475,878476,878475,1,878476,1040,712,0.187215,-1,-1
1767229496597,878475,878476,878475,1,878476,1378,471,0.490535,-1,-1
1767229508598,878475,878476,878475,1,878476,1420,432,0.533477,-1,-1
1767229520797,878475,878476,878475,1,878476,1453,270,0.686593,-1,-1
1767229532798,878649,878650,878649,1,878650,1178,770,0.209446,-1,-1
1767229544797,878618,878619,878618,1,878618,381,966,-0.434298,-1,-1
1767229556797,878618,878619,878618,1,878618,504,639,-0.11811,-1,-1
1767229568998,878555,878556,878555,1,878555,607,1199,-0.327796,-1,-1
1767229580997,878555,878556,878555,1,878556,983,191,0.674617,-1,-1
1767229592998,878611,878612,878611,1,878612,1101,1081,0.0091659,-1,-1
1767229604997,878611,878612,878611,1,878611,178,1387,-0.772524,-1,-1
1767229616998,878611,878612,878611,1,878612,1247,762,0.241414,-1,-1
1767229628997,878812,878813,878812,1,878813,1222,409,0.498467,-1,-1
1767229640997,878856,878857,878856,1,878856,277,1313,-0.651572,-1,-1
1767229652998,878855,878856,878855,1,878856,1114,172,0.732504,-1,-1
1767229664997,878953,878954,878953,1,878954,1556,206,0.766175,-1,-1
1767229676998,879281,879282,879281,1,879282,949,558,0.259456,-1,-1
1767229688997,879371,879372,879371,1,879372,980,880,0.0537634,-1,-1
1767229700997,879343,879344,879343,1,879344,1099,901,0.099,-1,-1
1767229713197,879368,879369,879368,1,879369,1126,436,0.441741,-1,-1
1767229725197,879368,879369,879368,1,879369,1712,298,0.703483,-1,-1
1767229737198,879368,879369,879368,1,879369,1604,743,0.366851,-1,-1
1767229749198,879400,879401,879400,1,879400,851,950,-0.0549695,-1,-1
1767229761397,879388,879389,879388,1,879389,1382,715,0.318073,-1,-1
1767229773397,879388,879389,879388,1,879389,1201,555,0.367882,-1,-1
1767229785397,879388,879389,879388,1,879389,1201,685,0.273595,-1,-1
1767229797397,879577,879578,879577,1,879578,1898,360,0.681134,-1,-1
1767229809398,879491,879492,879491,1,879492,1181,532,0.378867,-1,-1
1767229821397,879365,879366,879365,1,879365,666,1311,-0.326252,-1,-1
1767229833397,879365,879366,879365,1,879365,695,1274,-0.294058,-1,-1
1767229845397,879365,879366,879365,1,879366,903,612,0.192079,-1,-1
1767229857397,879399,879400,879399,1,879400,1206,188,0.730273,-1,-1
1767229869397,879463,879464,879463,1,879464,1252,387,0.527761,-1,-1
1767229881397,879619,879620,879619,1,879619,704,738,-0.0235784,-1,-1
1767229893398,879751,879818,879784,67,879816,1530,37,0.952776,-1,-1
1767229905397,879941,879942,879941,1,879941,268,982,-0.5712,-1,-1
1767229917397,880117,880118,880117,1,880118,1429,227,0.725845,-1,-1
1767229929397,879852,879853,879852,1,879852,679,1129,-0.248894,-1,-1
1767229941398,879819,879820,879819,1,879820,1316,349,0.580781,-1,-1
1767229953397,879819,879820,879819,1,879820,1131,450,0.43074,-1,-1
1767229965397,879819,879820,879819,1,879820,970,438,0.377841,-1,-1
1767229977398,879938,879939,879938,1,879939,1470,516,0.480363,-1,-1
1767229989397,879994,879995,879994,1,879995,1359,681,0.332353,-1,-1
1767230001397,880000,880001,880000,1,880000,636,1333,-0.353987,-1,-1
1767230013397,880000,880001,880000,1,880001,1283,502,0.437535,-1,-1
1767230025197,880132,880133,880132,1,880133,1011,716,0.170816,-1,-1
1767230037198,880132,880133,880132,1,880133,762,695,0.0459849,-1,-1
1767230049197,880068,880069,880068,1,880069,1367,342,0.599766,-1,-1
1767230061197,879956,879957,879956,1,879956,480,1227,-0.43761,-1,-1
1767230073197,879956,879957,879956,1,879956,360,1619,-0.63618,-1,-1
1767230085197,879956,879957,879956,1,879956,501,1763,-0.55742,-1,-1
1767230097197,879956,879957,879956,1,879956,491,1739,-0.559641,-1,-1
1767230109198,879906,879907,879906,1,879906,415,1368,-0.534492,-1,-1
1767230121198,880137,880138,880137,1,880138,994,563,0.276814,-1,-1
1767230133197,880162,880163,880162,1,880163,1131,14,0.975546,-1,-1
1767230145197,880454,880456,880455,2,880455,805,329,0.419753,-1,-1
1767230157198,880454,880455,880454,1,880454,289,589,-0.341686,-1,-1
1767230169197,880315,880316,880315,1,880315,470,1381,-0.492166,-1,-1
1767230181197,880187,880188,880187,1,880187,199,1652,-0.784981,-1,-1
1767230193198,880139,880140,880139,1,880139,404,1539,-0.584148,-1,-1
1767230205197,879898,879899,879898,1,879898,423,2467,-0.707266,-1,-1
1767230217198,879737,879738,879737,1,879737,402,1585,-0.59537,-1,-1
1767230229197,879628,879629,879628,1,879629,1114,417,0.455258,-1,-1
1767230241197,879641,879642,879641,1,879642,864,696,0.107692,-1,-1
1767230253197,879660,879661,879660,1,879660,125,2174,-0.891257,-1,-1
1767230265197,879569,879570,879569,1,879569,561,1723,-0.508757,-1,-1
1767230277197,879524,879525,879524,1,879524,612,1877,-0.508236,-1,-1
1767230289197,879421,879422,879421,1,879422,1305,593,0.375132,-1,-1
1767230301197,879421,879422,879421,1,879422,1395,614,0.388751,-1,-1
1767230313398,879497,879498,879497,1,879498,1159,917,0.11657,-1,-1
1767230325598,879530,879531,879530,1,879531,1379,1039,0.140612,-1,-1
1767230338197,879844,880175,880009,331,879961,524,962,-0.294751,-1,-1
1767230350198,879674,879675,879674,1,879675,1194,624,0.313531,-1,-1
1767230362197,879674,879675,879674,1,879675,1236,597,0.348609,-1,-1
1767230374397,879674,879675,879674,1,879675,1235,555,0.379888,-1,-1
1767230386397,879580,879581,879580,1,879580,244,1476,-0.716279,-1,-1
1767230398397,879421,879422,879421,1,879421,538,1510,-0.474609,-1,-1
1767230410397,879421,879422,879421,1,879421,501,1736,-0.552079,-1,-1
1767230422397,879072,879073,879072,1,879072,893,1001,-0.0570222,-1,-1
1767230434397,879262,879263,879262,1,879263,1461,274,0.68415,-1,-1
1767230446397,879262,879263,879262,1,879263,1170,613,0.312395,-1,-1
1767230458397,879466,879467,879466,1,879467,1458,310,0.649321,-1,-1
1767230470397,879416,879417,879416,1,879416,455,1583,-0.553484,-1,-1
1767230482397,879416,879417,879416,1,879417,961,753,0.121354,-1,-1
1767230494598,879462,879463,879462,1,879463,1565,623,0.43053,-1,-1
1767230506598,879416,879417,879416,1,879416,843,1403,-0.249332,-1,-1
1767230519197,879416,879417,879416,1,879416,857,927,-0.0392377,-1,-1
1767230531397,879604,879605,879604,1,879605,1035,937,0.0496957,-1,-1
1767230543397,879487,879488,879487,1,879487,285,1716,-0.715142,-1,-1
1767230555397,879487,879488,879487,1,879488,697,674,0.0167761,-1,-1
1767230567397,879487,879488,879487,1,879488,841,584,0.180351,-1,-1
1767230579597,879487,879488,879487,1,879488,747,605,0.10503,-1,-1
1767230591997,879428,879429,879428,1,879428,620,1524,-0.421642,-1,-1
1767230604197,879388,879389,879388,1,879388,602,2023,-0.541333,-1,-1
1767230616398,879234,879235,879234,1,879234,291,1619,-0.695288,-1,-1
1767230628798,879171,879172,879171,1,879171,858,1633,-0.31112,-1,-1
1767230640998,879252,879253,879252,1,879253,1172,526,0.380448,-1,-1
1767230653398,879376,879377,879376,1,879377,757,641,0.0829757,-1,-1
1767230665397,879376,879377,879376,1,879377,969,653,0.194821,-1,-1
1767230677397,879295,879296,879295,1,879295,947,1139,-0.0920422,-1,-1
1767230689398,879295,879296,879295,1,879295,897,996,-0.0522979,-1,-1
1767230701797,879295,879296,879295,1,879295,853,1040,-0.098785,-1,-1
1767230713798,879295,879296,879295,1,879295,916,949,-0.0176944,-1,-1
1767230726597,879295,879296,879295,1,879296,877,800,0.0459153,-1,-1
1767230739398,879295,879296,879295,1,879295,728,818,-0.0582147,-1,-1
1767230751397,879207,879208,879207,1,879207,228,1594,-0.749726,-1,-1
1767230763398,879130,879131,879130,1,879130,676,1446,-0.362865,-1,-1
1767230775398,879130,879131,879130,1,879130,1031,1269,-0.103478,-1,-1
1767230787397,879130,879131,879130,1,879131,1217,502,0.415939,-1,-1
1767230799398,879130,879131,879130,1,879131,1106,421,0.448592,-1,-1
1767230812198,879130,879131,879130,1,879131,1252,555,0.385722,-1,-1
1767230824797,879130,879131,879130,1,879131,1079,864,0.110654,-1,-1
1767230836798,879130,879131,879130,1,879131,846,823,0.0137807,-1,-1
1767230848998,879065,879066,879065,1,879065,531,1605,-0.502809,-1,-1
1767230860997,879010,879011,879010,1,879010,676,1524,-0.385455,-1,-1
1767230873198,878879,878880,878879,1,878880,1140,652,0.272321,-1,-1
1767230885197,878943,878944,878943,1,878944,1419,379,0.57842,-1,-1
1767230897597,878993,878994,878993,1,878994,1185,797,0.195762,-1,-1
1767230909597,878894,878944,878919,50,878897,119,1836,-0.878261,-1,-1
1767230921997,878845,878846,878845,1,878845,1024,1320,-0.12628,-1,-1
1767230934397,878845,878846,878845,1,878845,1073,1133,-0.0271985,-1,-1
1767230947997,878817,878818,878817,1,878817,139,1894,-0.863256,-1,-1
1767230959997,878643,878644,878643,1,878643,928,1465,-0.224405,-1,-1
1767230971997,878731,878732,878731,1,878732,1396,580,0.412955,-1,-1
1767230984798,878731,878732,878731,1,878732,1190,1035,0.0696629,-1,-1
1767230997197,878731,878732,878731,1,878731,622,1294,-0.350731,-1,-1
1767231009398,878731,878732,878731,1,878731,803,1156,-0.180194,-1,-1
1767231021397,878788,878789,878788,1,878789,1338,448,0.49832,-1,-1
1767231033797,878788,878789,878788,1,878788,709,819,-0.0719895,-1,-1
1767231045797,878762,878763,878762,1,878763,1334,954,0.166084,-1,-1
1767231057997,878788,878789,878788,1,878789,1939,329,0.709877,-1,-1
1767231070598,878819,878820,878819,1,878820,1622,1210,0.14548,-1,-1
1767231083598,878999,879000,878999,1,879000,1697,1362,0.109513,-1,-1
1767231095797,878999,879000,878999,1,878999,904,1671,-0.297864,-1,-1
1767231108398,878999,879000,878999,1,878999,1061,1876,-0.277494,-1,-1
1767231120997,878956,878957,878956,1,878956,1467,1483,-0.00542373,-1,-1
1767231133197,878956,878957,878956,1,878956,1594,1794,-0.0590319,-1,-1
1767231145197,878956,878957,878956,1,878957,1624,538,0.502313,-1,-1
1767231157397,878956,878957,878956,1,878957,1753,1665,0.0257461,-1,-1
1767231169398,878956,878957,878956,1,878957,1547,602,0.439739,-1,-1
1767231181598,878928,878929,878928,1,878928,605,1482,-0.42022,-1,-1
1767231193597,878928,878929,878928,1,878928,1107,1474,-0.142193,-1,-1
1767231205597,878928,878929,878928,1,878929,1484,216,0.745882,-1,-1
1767231218597,878955,878956,878955,1,878956,1855,1727,0.0357342,-1,-1
1767231231197,878936,878937,878936,1,878936,725,1316,-0.289564,-1,-1
1767231243598,878855,878856,878855,1,878856,1081,1051,0.0140713,-1,-1
1767231255797,878855,878856,878855,1,878856,1179,931,0.117536,-1,-1
1767231267997,878855,878856,878855,1,878856,1094,830,0.137214,-1,-1
1767231280198,878855,878856,878855,1,878856,1371,278,0.662826,-1,-1
1767231292197,878855,878856,878855,1,878856,1503,361,0.612661,-1,-1
1767231304397,878855,878856,878855,1,878856,1438,369,0.591588,-1,-1
1767231316798,878795,878796,878795,1,878795,277,1171,-0.617403,-1,-1
1767231328798,878701,878702,878701,1,878702,1292,1053,0.101919,-1,-1
1767231340998,878795,878796,878795,1,878796,1012,428,0.405556,-1,-1
1767231352998,878800,878801,878800,1,878801,4123,474,0.793779,-1,-1
1767231365197,878800,878801,878800,1,878801,3984,370,0.830041,-1,-1
1767231378397,878800,878801,878800,1,878801,3959,432,0.803234,-1,-1
1767231390397,878800,878801,878800,1,878801,3852,468,0.783333,-1,-1
1767231402798,878823,878824,878823,1,878824,2192,461,0.652469,-1,-1
1767231414798,878823,878824,878823,1,878824,1448,721,0.335178,-1,-1
1767231426797,878701,878702,878701,1,878701,686,1161,-0.257174,-1,-1
1767231438798,878638,878639,878638,1,878639,1595,1148,0.16296,-1,-1
1767231450798,878529,878530,878529,1,878529,425,1170,-0.467085,-1,-1
1767231462797,878505,878506,878505,1,878506,767,555,0.160363,-1,-1
1767231474798,878462,878463,878462,1,878462,218,927,-0.619214,-1,-1
1767231487198,878457,878458,878457,1,878457,510,1088,-0.361702,-1,-1
1767231499198,878457,878458,878457,1,878457,681,878,-0.126363,-1,-1
1767231511397,878416,878417,878416,1,878416,435,1311,-0.501718,-1,-1
1767231523397,878413,878414,878413,1,878413,582,1046,-0.285012,-1,-1
1767231535598,878409,878588,878498,179,878564,1287,199,0.732167,-1,-1
1767231547597,878643,878644,878643,1,878643,561,1113,-0.329749,-1,-1
1767231559797,878602,878603,878602,1,878602,664,1386,-0.352195,-1,-1
1767231571798,878552,878553,878552,1,878553,1377,1085,0.118603,-1,-1
1767231583797,878496,878497,878496,1,878496,693,1475,-0.360701,-1,-1
1767231595997,878496,878497,878496,1,878496,756,1022,-0.149606,-1,-1
1767231607997,878529,878530,878529,1,878530,1734,729,0.408039,-1,-1
1767231619998,878529,878530,878529,1,878530,1427,933,0.209322,-1,-1
1767231631997,878529,878530,878529,1,878530,1552,718,0.367401,-1,-1
1767231644198,878529,878530,878529,1,878530,1506,778,0.318739,-1,-1
1767231656798,878529,878530,878529,1,878530,1516,775,0.32344,-1,-1
1767231668797,878529,878530,878529,1,878530,1424,911,0.2197,-1,-1
1767231680997,878672,878673,878672,1,878673,1096,402,0.463284,-1,-1
1767231692997,878704,878705,878704,1,878705,1567,342,0.641697,-1,-1
1767231705198,878704,878705,878704,1,878705,1436,318,0.6374,-1,-1
1767231718198,878818,878819,878818,1,878819,1296,478,0.461105,-1,-1
1767231730597,878818,878819,878818,1,878819,1066,739,0.181163,-1,-1
1767231742597,878818,878819,878818,1,878818,226,1071,-0.651503,-1,-1
1767231755598,878818,878819,878818,1,878819,967,784,0.104512,-1,-1
1767231768197,878818,878819,878818,1,878818,823,919,-0.0551091,-1,-1
1767231780597,878818,878819,878818,1,878818,613,1131,-0.297018,-1,-1
1767231794397,878818,878819,878818,1,878819,1152,483,0.409174,-1,-1
1767231806797,878818,878819,878818,1,878819,1196,477,0.429767,-1,-1
1767231819198,878818,878819,878818,1,878819,1680,259,0.732852,-1,-1
1767231831198,878856,878857,878856,1,878857,1847,252,0.759886,-1,-1
1767231843397,878856,878857,878856,1,878857,1673,352,0.652346,-1,-1
1767231856198,878856,878857,878856,1,878857,1748,355,0.662387,-1,-1
1767231868398,878856,878857,878856,1,878857,1742,282,0.721344,-1,-1
1767231880597,878905,878906,878905,1,878906,1231,587,0.354235,-1,-1
1767231892998,878905,878906,878905,1,878906,1231,592,0.350521,-1,-1
1767231905997,878905,878906,878905,1,878905,688,719,-0.0220327,-1,-1
1767231917998,878905,878906,878905,1,878906,807,790,0.010645,-1,-1
1767231929997,878905,878906,878905,1,878906,1199,742,0.235446,-1,-1
1767231942798,878905,878906,878905,1,878906,1031,758,0.152599,-1,-1
1767231955397,878757,878758,878757,1,878757,147,1283,-0.794406,-1,-1
1767231967397,878757,878758,878757,1,878757,1068,1134,-0.0299728,-1,-1
1767231979597,878757,878758,878757,1,878758,1298,534,0.417031,-1,-1
1767231991797,878814,878815,878814,1,878815,1554,183,0.789292,-1,-1
1767232004197,878814,878815,878814,1,878815,1620,378,0.621622,-1,-1
1767232016197,878933,878934,878933,1,878934,1561,678,0.394372,-1,-1
